country,cum.deaths,date.POSIXct
Israel,79,2020-04-10T07:00:00Z
Colombia,55,2020-04-10T07:00:00Z
Ukraine,69,2020-04-10T07:00:00Z
Pakistan,66,2020-04-10T07:00:00Z
Argentina,67,2020-04-10T07:00:00Z
Greece,86,2020-04-10T07:00:00Z
Panama,63,2020-04-10T07:00:00Z
Serbia,65,2020-04-10T07:00:00Z
Chile,57,2020-04-10T07:00:00Z
Malaysia,67,2020-04-10T07:00:00Z
Iraq,69,2020-04-10T07:00:00Z
Saudi Arabia,44,2020-04-10T07:00:00Z
Luxembourg,52,2020-04-10T07:00:00Z
Finland,42,2020-04-10T07:00:00Z
Australia,52,2020-04-10T07:00:00Z
Slovenia,43,2020-04-10T07:00:00Z
Bangladesh,21,2020-04-10T07:00:00Z
Puerto Rico,33,2020-04-10T07:00:00Z
North Macedonia,30,2020-04-10T07:00:00Z
Thailand,33,2020-04-10T07:00:00Z
Moldova,29,2020-04-10T07:00:00Z
Bosnia and Herzegovina,36,2020-04-10T07:00:00Z
San Marino,34,2020-04-10T07:00:00Z
Bulgaria,24,2020-04-10T07:00:00Z
Tunisia,25,2020-04-10T07:00:00Z
Belarus,13,2020-04-10T07:00:00Z
Andorra,26,2020-04-10T07:00:00Z
Croatia,20,2020-04-10T07:00:00Z
Estonia,24,2020-04-10T07:00:00Z
Burkina Faso,19,2020-04-10T07:00:00Z
UAE,14,2020-04-10T07:00:00Z
Bolivia,18,2020-04-10T07:00:00Z
South Africa,18,2020-04-10T07:00:00Z
Honduras,23,2020-04-10T07:00:00Z
Afghanistan,15,2020-04-10T07:00:00Z
Albania,23,2020-04-10T07:00:00Z
Lithuania,15,2020-04-10T07:00:00Z
Lebanon,19,2020-04-10T07:00:00Z
Cuba,15,2020-04-10T07:00:00Z
DRC,20,2020-04-10T07:00:00Z
Cyprus,15,2020-04-10T07:00:00Z
Armenia,11,2020-04-10T07:00:00Z
Cameroon,10,2020-04-10T07:00:00Z
Niger,11,2020-04-10T07:00:00Z
Azerbaijan,9,2020-04-10T07:00:00Z
International conveyance,11,2020-04-10T07:00:00Z
Kazakhstan,9,2020-04-10T07:00:00Z
Singapore,7,2020-04-10T07:00:00Z
Nigeria,7,2020-04-10T07:00:00Z
Mali,7,2020-04-10T07:00:00Z
Mauritius,7,2020-04-10T07:00:00Z
Kenya,7,2020-04-10T07:00:00Z
New Zealand,1,2020-04-10T07:00:00Z
Venezuela,7,2020-04-10T07:00:00Z
Sint Maarten,8,2020-04-10T07:00:00Z
Iceland,6,2020-04-10T07:00:00Z
Kosovo,7,2020-04-10T07:00:00Z
Ghana,6,2020-04-10T07:00:00Z
Martinique,6,2020-04-10T07:00:00Z
Trinidad and Tobago,8,2020-04-10T07:00:00Z
Guadeloupe,8,2020-04-10T07:00:00Z
Uruguay,7,2020-04-10T07:00:00Z
Bahamas,7,2020-04-10T07:00:00Z
Bahrain,5,2020-04-10T07:00:00Z
Paraguay,5,2020-04-10T07:00:00Z
Jordan,7,2020-04-10T07:00:00Z
Qatar,6,2020-04-10T07:00:00Z
Sri Lanka,7,2020-04-10T07:00:00Z
Guyana,6,2020-04-10T07:00:00Z
Guernsey,5,2020-04-10T07:00:00Z
El Salvador,5,2020-04-10T07:00:00Z
Cote d'Ivoire,3,2020-04-10T07:00:00Z
Liberia,4,2020-04-10T07:00:00Z
Guatemala,3,2020-04-10T07:00:00Z
Sudan,2,2020-04-10T07:00:00Z
Guam,4,2020-04-10T07:00:00Z
Congo,5,2020-04-10T07:00:00Z
Kyrgyzstan,5,2020-04-10T07:00:00Z
Latvia,2,2020-04-10T07:00:00Z
Bermuda,3,2020-04-10T07:00:00Z
Jamaica,4,2020-04-10T07:00:00Z
Montenegro,2,2020-04-10T07:00:00Z
Jersey,3,2020-04-10T07:00:00Z
Uzbekistan,3,2020-04-10T07:00:00Z
Myanmar,3,2020-04-10T07:00:00Z
Oman,3,2020-04-10T07:00:00Z
Barbados,3,2020-04-10T07:00:00Z
Costa Rica,3,2020-04-10T07:00:00Z
Zimbabwe,3,2020-04-10T07:00:00Z
Togo,3,2020-04-10T07:00:00Z
Tanzania,1,2020-04-10T07:00:00Z
Mayotte,2,2020-04-10T07:00:00Z
Georgia,3,2020-04-10T07:00:00Z
Kuwait,1,2020-04-10T07:00:00Z
Ethiopia,2,2020-04-10T07:00:00Z
Haiti,2,2020-04-10T07:00:00Z
Malta,2,2020-04-10T07:00:00Z
Palestine,1,2020-04-10T07:00:00Z
Syria,2,2020-04-10T07:00:00Z
Saint Martin,2,2020-04-10T07:00:00Z
Angola,2,2020-04-10T07:00:00Z
Senegal,2,2020-04-10T07:00:00Z
Isle of Man,1,2020-04-10T07:00:00Z
Northern Mariana Islands,2,2020-04-10T07:00:00Z
Zambia,1,2020-04-10T07:00:00Z
Belize,1,2020-04-10T07:00:00Z
Slovakia,2,2020-04-10T07:00:00Z
Malawi,1,2020-04-10T07:00:00Z
Antigua and Barbuda,2,2020-04-10T07:00:00Z
Somalia,1,2020-04-10T07:00:00Z
Djibouti,1,2020-04-10T07:00:00Z
Cayman Islands,1,2020-04-10T07:00:00Z
Gabon,1,2020-04-10T07:00:00Z
Curaçao,1,2020-04-10T07:00:00Z
Brunei,1,2020-04-10T07:00:00Z
Cabo Verde,1,2020-04-10T07:00:00Z
Gambia,1,2020-04-10T07:00:00Z
Nicaragua,1,2020-04-10T07:00:00Z
Botswana,1,2020-04-10T07:00:00Z
Libya,1,2020-04-10T07:00:00Z
Mauritania,1,2020-04-10T07:00:00Z
Liechtenstein,1,2020-04-10T07:00:00Z
Turks and Caicos,1,2020-04-10T07:00:00Z
Benin,1,2020-04-10T07:00:00Z
Suriname,1,2020-04-10T07:00:00Z
US Virgin Islands,1,2020-04-10T07:00:00Z
Gibraltar,1,2020-04-10T07:00:00Z
World,99690,2020-04-11T07:00:00Z
Days to double,9,2020-04-11T07:00:00Z
Territories,164,2020-04-11T07:00:00Z
USA,16596,2020-04-11T07:00:00Z
Italy,18851,2020-04-11T07:00:00Z
Spain,15843,2020-04-11T07:00:00Z
France,13179,2020-04-11T07:00:00Z
UK,8958,2020-04-11T07:00:00Z
Iran,4232,2020-04-11T07:00:00Z
Belgium,3019,2020-04-11T07:00:00Z
China,3349,2020-04-11T07:00:00Z
Germany,2544,2020-04-11T07:00:00Z
Netherlands,2511,2020-04-11T07:00:00Z
Turkey,1006,2020-04-11T07:00:00Z
Brazil,941,2020-04-11T07:00:00Z
Sweden,870,2020-04-11T07:00:00Z
Switzerland,805,2020-04-11T07:00:00Z
Canada,531,2020-04-11T07:00:00Z
Portugal,435,2020-04-11T07:00:00Z
Indonesia,306,2020-04-11T07:00:00Z
Ireland,287,2020-04-11T07:00:00Z
Austria,319,2020-04-11T07:00:00Z
India,239,2020-04-11T07:00:00Z
Ecuador,297,2020-04-11T07:00:00Z
Romania,257,2020-04-11T07:00:00Z
Philippines,221,2020-04-11T07:00:00Z
Mexico,194,2020-04-11T07:00:00Z
Algeria,256,2020-04-11T07:00:00Z
Denmark,247,2020-04-11T07:00:00Z
Poland,181,2020-04-11T07:00:00Z
South Korea,211,2020-04-11T07:00:00Z
Russia,106,2020-04-11T07:00:00Z
Peru,138,2020-04-11T07:00:00Z
Dominican Republic,118,2020-04-11T07:00:00Z
Egypt,135,2020-04-11T07:00:00Z
Czechia,119,2020-04-11T07:00:00Z
Hungary,85,2020-04-11T07:00:00Z
Norway,92,2020-04-11T07:00:00Z
Morocco,107,2020-04-11T07:00:00Z
Japan,94,2020-04-11T07:00:00Z
Israel,92,2020-04-11T07:00:00Z
Colombia,69,2020-04-11T07:00:00Z
Ukraine,73,2020-04-11T07:00:00Z
Pakistan,71,2020-04-11T07:00:00Z
Argentina,79,2020-04-11T07:00:00Z
Greece,90,2020-04-11T07:00:00Z
Panama,66,2020-04-11T07:00:00Z
Serbia,71,2020-04-11T07:00:00Z
Chile,65,2020-04-11T07:00:00Z
Malaysia,70,2020-04-11T07:00:00Z
Iraq,71,2020-04-11T07:00:00Z
Saudi Arabia,47,2020-04-11T07:00:00Z
Luxembourg,54,2020-04-11T07:00:00Z
Finland,48,2020-04-11T07:00:00Z
Australia,54,2020-04-11T07:00:00Z
Slovenia,45,2020-04-11T07:00:00Z
Bangladesh,27,2020-04-11T07:00:00Z
Puerto Rico,39,2020-04-11T07:00:00Z
North Macedonia,32,2020-04-11T07:00:00Z
Thailand,35,2020-04-11T07:00:00Z
Moldova,29,2020-04-11T07:00:00Z
Bosnia and Herzegovina,37,2020-04-11T07:00:00Z
San Marino,34,2020-04-11T07:00:00Z
Bulgaria,25,2020-04-11T07:00:00Z
Tunisia,25,2020-04-11T07:00:00Z
Belarus,19,2020-04-11T07:00:00Z
Andorra,26,2020-04-11T07:00:00Z
Croatia,21,2020-04-11T07:00:00Z
Estonia,24,2020-04-11T07:00:00Z
Burkina Faso,19,2020-04-11T07:00:00Z
UAE,16,2020-04-11T07:00:00Z
Bolivia,19,2020-04-11T07:00:00Z
South Africa,24,2020-04-11T07:00:00Z
Honduras,23,2020-04-11T07:00:00Z
Afghanistan,15,2020-04-11T07:00:00Z
Albania,23,2020-04-11T07:00:00Z
Lithuania,17,2020-04-11T07:00:00Z
Lebanon,20,2020-04-11T07:00:00Z
Cuba,15,2020-04-11T07:00:00Z
DRC,20,2020-04-11T07:00:00Z
Cyprus,15,2020-04-11T07:00:00Z
Armenia,11,2020-04-11T07:00:00Z
Cameroon,10,2020-04-11T07:00:00Z
Niger,11,2020-04-11T07:00:00Z
Azerbaijan,10,2020-04-11T07:00:00Z
International conveyance,11,2020-04-11T07:00:00Z
Kazakhstan,10,2020-04-11T07:00:00Z
Singapore,7,2020-04-11T07:00:00Z
Nigeria,7,2020-04-11T07:00:00Z
Mali,7,2020-04-11T07:00:00Z
Mauritius,9,2020-04-11T07:00:00Z
Kenya,7,2020-04-11T07:00:00Z
New Zealand,4,2020-04-11T07:00:00Z
Venezuela,9,2020-04-11T07:00:00Z
Sint Maarten,9,2020-04-11T07:00:00Z
Iceland,7,2020-04-11T07:00:00Z
Kosovo,7,2020-04-11T07:00:00Z
Ghana,6,2020-04-11T07:00:00Z
Martinique,6,2020-04-11T07:00:00Z
Trinidad and Tobago,8,2020-04-11T07:00:00Z
Guadeloupe,8,2020-04-11T07:00:00Z
Uruguay,7,2020-04-11T07:00:00Z
Bahamas,8,2020-04-11T07:00:00Z
Bahrain,6,2020-04-11T07:00:00Z
Paraguay,6,2020-04-11T07:00:00Z
Jordan,7,2020-04-11T07:00:00Z
Qatar,6,2020-04-11T07:00:00Z
Sri Lanka,7,2020-04-11T07:00:00Z
Guyana,6,2020-04-11T07:00:00Z
Guernsey,5,2020-04-11T07:00:00Z
El Salvador,6,2020-04-11T07:00:00Z
Cote d'Ivoire,3,2020-04-11T07:00:00Z
Liberia,5,2020-04-11T07:00:00Z
Guatemala,3,2020-04-11T07:00:00Z
Sudan,2,2020-04-11T07:00:00Z
Guam,4,2020-04-11T07:00:00Z
Congo,5,2020-04-11T07:00:00Z
Kyrgyzstan,5,2020-04-11T07:00:00Z
Latvia,2,2020-04-11T07:00:00Z
Bermuda,4,2020-04-11T07:00:00Z
Jamaica,4,2020-04-11T07:00:00Z
Montenegro,2,2020-04-11T07:00:00Z
Jersey,4,2020-04-11T07:00:00Z
Uzbekistan,3,2020-04-11T07:00:00Z
Myanmar,3,2020-04-11T07:00:00Z
Oman,3,2020-04-11T07:00:00Z
Barbados,4,2020-04-11T07:00:00Z
Costa Rica,3,2020-04-11T07:00:00Z
Zimbabwe,3,2020-04-11T07:00:00Z
Togo,3,2020-04-11T07:00:00Z
Tanzania,3,2020-04-11T07:00:00Z
Mayotte,2,2020-04-11T07:00:00Z
Georgia,3,2020-04-11T07:00:00Z
Kuwait,1,2020-04-11T07:00:00Z
Ethiopia,2,2020-04-11T07:00:00Z
Haiti,2,2020-04-11T07:00:00Z
Malta,2,2020-04-11T07:00:00Z
Palestine,2,2020-04-11T07:00:00Z
Syria,2,2020-04-11T07:00:00Z
Saint Martin,2,2020-04-11T07:00:00Z
Angola,2,2020-04-11T07:00:00Z
Senegal,2,2020-04-11T07:00:00Z
Isle of Man,1,2020-04-11T07:00:00Z
Northern Mariana Islands,2,2020-04-11T07:00:00Z
Zambia,2,2020-04-11T07:00:00Z
Belize,1,2020-04-11T07:00:00Z
Slovakia,2,2020-04-11T07:00:00Z
Malawi,1,2020-04-11T07:00:00Z
Antigua and Barbuda,2,2020-04-11T07:00:00Z
Somalia,1,2020-04-11T07:00:00Z
Djibouti,1,2020-04-11T07:00:00Z
Cayman Islands,1,2020-04-11T07:00:00Z
Gabon,1,2020-04-11T07:00:00Z
Curaçao,1,2020-04-11T07:00:00Z
Brunei,1,2020-04-11T07:00:00Z
Cabo Verde,1,2020-04-11T07:00:00Z
Gambia,1,2020-04-11T07:00:00Z
Nicaragua,1,2020-04-11T07:00:00Z
Botswana,1,2020-04-11T07:00:00Z
Libya,1,2020-04-11T07:00:00Z
Mauritania,1,2020-04-11T07:00:00Z
Liechtenstein,1,2020-04-11T07:00:00Z
Turks and Caicos,1,2020-04-11T07:00:00Z
Benin,1,2020-04-11T07:00:00Z
Suriname,1,2020-04-11T07:00:00Z
US Virgin Islands,1,2020-04-11T07:00:00Z
Gibraltar,1,2020-04-11T07:00:00Z
World,105952,2020-04-12T07:00:00Z
Days to double,9,2020-04-12T07:00:00Z
Territories,164,2020-04-12T07:00:00Z
USA,18516,2020-04-12T07:00:00Z
Italy,19470,2020-04-12T07:00:00Z
Spain,16353,2020-04-12T07:00:00Z
France,13814,2020-04-12T07:00:00Z
UK,9875,2020-04-12T07:00:00Z
Iran,4357,2020-04-12T07:00:00Z
Belgium,3346,2020-04-12T07:00:00Z
China,3349,2020-04-12T07:00:00Z
Germany,2673,2020-04-12T07:00:00Z
Netherlands,2643,2020-04-12T07:00:00Z
Turkey,1101,2020-04-12T07:00:00Z
Brazil,1056,2020-04-12T07:00:00Z
Sweden,887,2020-04-12T07:00:00Z
Switzerland,831,2020-04-12T07:00:00Z
Canada,600,2020-04-12T07:00:00Z
Portugal,470,2020-04-12T07:00:00Z
Indonesia,373,2020-04-12T07:00:00Z
Ireland,320,2020-04-12T07:00:00Z
Austria,337,2020-04-12T07:00:00Z
India,273,2020-04-12T07:00:00Z
Ecuador,315,2020-04-12T07:00:00Z
Romania,282,2020-04-12T07:00:00Z
Philippines,247,2020-04-12T07:00:00Z
Mexico,233,2020-04-12T07:00:00Z
Algeria,275,2020-04-12T07:00:00Z
Denmark,260,2020-04-12T07:00:00Z
Poland,208,2020-04-12T07:00:00Z
South Korea,214,2020-04-12T07:00:00Z
Russia,130,2020-04-12T07:00:00Z
Peru,169,2020-04-12T07:00:00Z
Dominican Republic,126,2020-04-12T07:00:00Z
Egypt,146,2020-04-12T07:00:00Z
Czechia,129,2020-04-12T07:00:00Z
Hungary,99,2020-04-12T07:00:00Z
Norway,98,2020-04-12T07:00:00Z
Morocco,111,2020-04-12T07:00:00Z
Japan,98,2020-04-12T07:00:00Z
Israel,96,2020-04-12T07:00:00Z
Colombia,80,2020-04-12T07:00:00Z
Ukraine,83,2020-04-12T07:00:00Z
Pakistan,86,2020-04-12T07:00:00Z
Argentina,82,2020-04-12T07:00:00Z
Greece,93,2020-04-12T07:00:00Z
Panama,74,2020-04-12T07:00:00Z
Serbia,74,2020-04-12T07:00:00Z
Chile,73,2020-04-12T07:00:00Z
Malaysia,73,2020-04-12T07:00:00Z
Iraq,72,2020-04-12T07:00:00Z
Saudi Arabia,52,2020-04-12T07:00:00Z
Luxembourg,62,2020-04-12T07:00:00Z
Finland,49,2020-04-12T07:00:00Z
Australia,57,2020-04-12T07:00:00Z
Slovenia,50,2020-04-12T07:00:00Z
Bangladesh,34,2020-04-12T07:00:00Z
Puerto Rico,42,2020-04-12T07:00:00Z
North Macedonia,34,2020-04-12T07:00:00Z
Thailand,38,2020-04-12T07:00:00Z
Moldova,30,2020-04-12T07:00:00Z
Bosnia and Herzegovina,37,2020-04-12T07:00:00Z
San Marino,35,2020-04-12T07:00:00Z
Bulgaria,28,2020-04-12T07:00:00Z
Tunisia,28,2020-04-12T07:00:00Z
Belarus,23,2020-04-12T07:00:00Z
Andorra,28,2020-04-12T07:00:00Z
Croatia,21,2020-04-12T07:00:00Z
Estonia,24,2020-04-12T07:00:00Z
Burkina Faso,19,2020-04-12T07:00:00Z
UAE,20,2020-04-12T07:00:00Z
Bolivia,20,2020-04-12T07:00:00Z
South Africa,25,2020-04-12T07:00:00Z
Honduras,24,2020-04-12T07:00:00Z
Afghanistan,18,2020-04-12T07:00:00Z
Albania,23,2020-04-12T07:00:00Z
Lithuania,23,2020-04-12T07:00:00Z
Lebanon,20,2020-04-12T07:00:00Z
Cuba,16,2020-04-12T07:00:00Z
DRC,20,2020-04-12T07:00:00Z
Cyprus,15,2020-04-12T07:00:00Z
Armenia,13,2020-04-12T07:00:00Z
Cameroon,10,2020-04-12T07:00:00Z
Niger,11,2020-04-12T07:00:00Z
Azerbaijan,11,2020-04-12T07:00:00Z
International conveyance,11,2020-04-12T07:00:00Z
Kazakhstan,10,2020-04-12T07:00:00Z
Singapore,8,2020-04-12T07:00:00Z
Nigeria,10,2020-04-12T07:00:00Z
Mali,7,2020-04-12T07:00:00Z
Mauritius,9,2020-04-12T07:00:00Z
Kenya,7,2020-04-12T07:00:00Z
New Zealand,4,2020-04-12T07:00:00Z
Venezuela,9,2020-04-12T07:00:00Z
Sint Maarten,9,2020-04-12T07:00:00Z
Iceland,8,2020-04-12T07:00:00Z
Kosovo,7,2020-04-12T07:00:00Z
Ghana,8,2020-04-12T07:00:00Z
Martinique,6,2020-04-12T07:00:00Z
Trinidad and Tobago,8,2020-04-12T07:00:00Z
Guadeloupe,8,2020-04-12T07:00:00Z
Uruguay,7,2020-04-12T07:00:00Z
Bahamas,8,2020-04-12T07:00:00Z
Bahrain,6,2020-04-12T07:00:00Z
Paraguay,6,2020-04-12T07:00:00Z
Jordan,7,2020-04-12T07:00:00Z
Qatar,6,2020-04-12T07:00:00Z
Sri Lanka,7,2020-04-12T07:00:00Z
Guyana,6,2020-04-12T07:00:00Z
Guernsey,6,2020-04-12T07:00:00Z
El Salvador,6,2020-04-12T07:00:00Z
Cote d'Ivoire,4,2020-04-12T07:00:00Z
Liberia,5,2020-04-12T07:00:00Z
Guatemala,3,2020-04-12T07:00:00Z
Sudan,2,2020-04-12T07:00:00Z
Guam,5,2020-04-12T07:00:00Z
Congo,5,2020-04-12T07:00:00Z
Kyrgyzstan,5,2020-04-12T07:00:00Z
Latvia,3,2020-04-12T07:00:00Z
Bermuda,4,2020-04-12T07:00:00Z
Jamaica,4,2020-04-12T07:00:00Z
Montenegro,2,2020-04-12T07:00:00Z
Jersey,4,2020-04-12T07:00:00Z
Uzbekistan,3,2020-04-12T07:00:00Z
Myanmar,3,2020-04-12T07:00:00Z
Oman,3,2020-04-12T07:00:00Z
Barbados,4,2020-04-12T07:00:00Z
Costa Rica,3,2020-04-12T07:00:00Z
Zimbabwe,3,2020-04-12T07:00:00Z
Togo,3,2020-04-12T07:00:00Z
Tanzania,3,2020-04-12T07:00:00Z
Mayotte,2,2020-04-12T07:00:00Z
Georgia,3,2020-04-12T07:00:00Z
Kuwait,1,2020-04-12T07:00:00Z
Ethiopia,3,2020-04-12T07:00:00Z
Haiti,2,2020-04-12T07:00:00Z
Malta,3,2020-04-12T07:00:00Z
Palestine,2,2020-04-12T07:00:00Z
Syria,2,2020-04-12T07:00:00Z
Saint Martin,2,2020-04-12T07:00:00Z
Angola,2,2020-04-12T07:00:00Z
Senegal,2,2020-04-12T07:00:00Z
Isle of Man,1,2020-04-12T07:00:00Z
Northern Mariana Islands,2,2020-04-12T07:00:00Z
Zambia,2,2020-04-12T07:00:00Z
Belize,2,2020-04-12T07:00:00Z
Slovakia,2,2020-04-12T07:00:00Z
Malawi,2,2020-04-12T07:00:00Z
Antigua and Barbuda,2,2020-04-12T07:00:00Z
Somalia,1,2020-04-12T07:00:00Z
Djibouti,2,2020-04-12T07:00:00Z
Cayman Islands,1,2020-04-12T07:00:00Z
Gabon,1,2020-04-12T07:00:00Z
Curaçao,1,2020-04-12T07:00:00Z
Brunei,1,2020-04-12T07:00:00Z
Cabo Verde,1,2020-04-12T07:00:00Z
Gambia,1,2020-04-12T07:00:00Z
Nicaragua,1,2020-04-12T07:00:00Z
Botswana,1,2020-04-12T07:00:00Z
Libya,1,2020-04-12T07:00:00Z
Mauritania,1,2020-04-12T07:00:00Z
Liechtenstein,1,2020-04-12T07:00:00Z
Turks and Caicos,1,2020-04-12T07:00:00Z
Benin,2,2020-04-12T07:00:00Z
Suriname,1,2020-04-12T07:00:00Z
US Virgin Islands,1,2020-04-12T07:00:00Z
Gibraltar,1,2020-04-12T07:00:00Z
World,111653,2020-04-13T07:00:00Z
Days to double,10,2020-04-13T07:00:00Z
Territories,164,2020-04-13T07:00:00Z
USA,20444,2020-04-13T07:00:00Z
Italy,19901,2020-04-13T07:00:00Z
Spain,16972,2020-04-13T07:00:00Z
France,14374,2020-04-13T07:00:00Z
UK,10612,2020-04-13T07:00:00Z
Iran,4474,2020-04-13T07:00:00Z
Belgium,3600,2020-04-13T07:00:00Z
China,3351,2020-04-13T07:00:00Z
Germany,2799,2020-04-13T07:00:00Z
Netherlands,2737,2020-04-13T07:00:00Z
Turkey,1198,2020-04-13T07:00:00Z
Brazil,1124,2020-04-13T07:00:00Z
Sweden,899,2020-04-13T07:00:00Z
Switzerland,858,2020-04-13T07:00:00Z
Canada,674,2020-04-13T07:00:00Z
Portugal,504,2020-04-13T07:00:00Z
Indonesia,373,2020-04-13T07:00:00Z
Ireland,334,2020-04-13T07:00:00Z
Austria,350,2020-04-13T07:00:00Z
India,308,2020-04-13T07:00:00Z
Ecuador,333,2020-04-13T07:00:00Z
Romania,306,2020-04-13T07:00:00Z
Philippines,297,2020-04-13T07:00:00Z
Mexico,273,2020-04-13T07:00:00Z
Algeria,293,2020-04-13T07:00:00Z
Denmark,273,2020-04-13T07:00:00Z
Poland,232,2020-04-13T07:00:00Z
South Korea,217,2020-04-13T07:00:00Z
Russia,148,2020-04-13T07:00:00Z
Peru,181,2020-04-13T07:00:00Z
Dominican Republic,173,2020-04-13T07:00:00Z
Egypt,159,2020-04-13T07:00:00Z
Czechia,138,2020-04-13T07:00:00Z
Hungary,109,2020-04-13T07:00:00Z
Norway,103,2020-04-13T07:00:00Z
Morocco,118,2020-04-13T07:00:00Z
Japan,102,2020-04-13T07:00:00Z
Israel,103,2020-04-13T07:00:00Z
Colombia,100,2020-04-13T07:00:00Z
Ukraine,93,2020-04-13T07:00:00Z
Pakistan,93,2020-04-13T07:00:00Z
Argentina,82,2020-04-13T07:00:00Z
Greece,98,2020-04-13T07:00:00Z
Panama,79,2020-04-13T07:00:00Z
Serbia,80,2020-04-13T07:00:00Z
Chile,80,2020-04-13T07:00:00Z
Malaysia,76,2020-04-13T07:00:00Z
Iraq,76,2020-04-13T07:00:00Z
Saudi Arabia,59,2020-04-13T07:00:00Z
Luxembourg,66,2020-04-13T07:00:00Z
Finland,56,2020-04-13T07:00:00Z
Australia,61,2020-04-13T07:00:00Z
Slovenia,53,2020-04-13T07:00:00Z
Bangladesh,34,2020-04-13T07:00:00Z
Puerto Rico,44,2020-04-13T07:00:00Z
North Macedonia,34,2020-04-13T07:00:00Z
Thailand,40,2020-04-13T07:00:00Z
Moldova,33,2020-04-13T07:00:00Z
Bosnia and Herzegovina,38,2020-04-13T07:00:00Z
San Marino,35,2020-04-13T07:00:00Z
Bulgaria,29,2020-04-13T07:00:00Z
Tunisia,31,2020-04-13T07:00:00Z
Belarus,26,2020-04-13T07:00:00Z
Andorra,29,2020-04-13T07:00:00Z
Croatia,23,2020-04-13T07:00:00Z
Estonia,25,2020-04-13T07:00:00Z
Burkina Faso,19,2020-04-13T07:00:00Z
UAE,22,2020-04-13T07:00:00Z
Bolivia,24,2020-04-13T07:00:00Z
South Africa,25,2020-04-13T07:00:00Z
Honduras,25,2020-04-13T07:00:00Z
Afghanistan,19,2020-04-13T07:00:00Z
Albania,23,2020-04-13T07:00:00Z
Lithuania,24,2020-04-13T07:00:00Z
Lebanon,20,2020-04-13T07:00:00Z
Cuba,18,2020-04-13T07:00:00Z
DRC,20,2020-04-13T07:00:00Z
Cyprus,16,2020-04-13T07:00:00Z
Armenia,14,2020-04-13T07:00:00Z
Cameroon,10,2020-04-13T07:00:00Z
Niger,12,2020-04-13T07:00:00Z
Azerbaijan,11,2020-04-13T07:00:00Z
International conveyance,12,2020-04-13T07:00:00Z
Kazakhstan,12,2020-04-13T07:00:00Z
Singapore,8,2020-04-13T07:00:00Z
Nigeria,10,2020-04-13T07:00:00Z
Mali,7,2020-04-13T07:00:00Z
Mauritius,9,2020-04-13T07:00:00Z
Kenya,8,2020-04-13T07:00:00Z
New Zealand,5,2020-04-13T07:00:00Z
Venezuela,9,2020-04-13T07:00:00Z
Sint Maarten,9,2020-04-13T07:00:00Z
Iceland,8,2020-04-13T07:00:00Z
Kosovo,7,2020-04-13T07:00:00Z
Ghana,8,2020-04-13T07:00:00Z
Martinique,6,2020-04-13T07:00:00Z
Trinidad and Tobago,8,2020-04-13T07:00:00Z
Guadeloupe,8,2020-04-13T07:00:00Z
Uruguay,7,2020-04-13T07:00:00Z
Bahamas,8,2020-04-13T07:00:00Z
Bahrain,6,2020-04-13T07:00:00Z
Paraguay,6,2020-04-13T07:00:00Z
Jordan,7,2020-04-13T07:00:00Z
Qatar,7,2020-04-13T07:00:00Z
Sri Lanka,7,2020-04-13T07:00:00Z
Guyana,6,2020-04-13T07:00:00Z
Guernsey,6,2020-04-13T07:00:00Z
El Salvador,6,2020-04-13T07:00:00Z
Cote d'Ivoire,4,2020-04-13T07:00:00Z
Liberia,5,2020-04-13T07:00:00Z
Guatemala,3,2020-04-13T07:00:00Z
Sudan,2,2020-04-13T07:00:00Z
Guam,5,2020-04-13T07:00:00Z
Congo,5,2020-04-13T07:00:00Z
Kyrgyzstan,5,2020-04-13T07:00:00Z
Latvia,5,2020-04-13T07:00:00Z
Bermuda,4,2020-04-13T07:00:00Z
Jamaica,4,2020-04-13T07:00:00Z
Montenegro,2,2020-04-13T07:00:00Z
Jersey,4,2020-04-13T07:00:00Z
Uzbekistan,4,2020-04-13T07:00:00Z
Myanmar,4,2020-04-13T07:00:00Z
Oman,4,2020-04-13T07:00:00Z
Barbados,4,2020-04-13T07:00:00Z
Costa Rica,3,2020-04-13T07:00:00Z
Zimbabwe,3,2020-04-13T07:00:00Z
Togo,3,2020-04-13T07:00:00Z
Tanzania,3,2020-04-13T07:00:00Z
Mayotte,3,2020-04-13T07:00:00Z
Georgia,3,2020-04-13T07:00:00Z
Kuwait,1,2020-04-13T07:00:00Z
Ethiopia,3,2020-04-13T07:00:00Z
Haiti,2,2020-04-13T07:00:00Z
Malta,3,2020-04-13T07:00:00Z
Palestine,2,2020-04-13T07:00:00Z
Syria,2,2020-04-13T07:00:00Z
Saint Martin,2,2020-04-13T07:00:00Z
Angola,2,2020-04-13T07:00:00Z
Senegal,2,2020-04-13T07:00:00Z
Isle of Man,1,2020-04-13T07:00:00Z
Northern Mariana Islands,2,2020-04-13T07:00:00Z
Zambia,2,2020-04-13T07:00:00Z
Belize,2,2020-04-13T07:00:00Z
Slovakia,2,2020-04-13T07:00:00Z
Malawi,2,2020-04-13T07:00:00Z
Antigua and Barbuda,2,2020-04-13T07:00:00Z
Somalia,2,2020-04-13T07:00:00Z
Djibouti,2,2020-04-13T07:00:00Z
Cayman Islands,1,2020-04-13T07:00:00Z
Gabon,1,2020-04-13T07:00:00Z
Curaçao,1,2020-04-13T07:00:00Z
